,rooms,garages,useful_area,latitude,longitude,value,interior_quality
16359,2.0,2.0,124,-23.6033569,-46.6671145,1728470,3
13678,4.0,4.0,245,-23.5939106,-46.6319771,2916080,3
12428,4.0,2.0,157,-23.6326389,-46.7014349,1081040,3
3590,2.0,3.0,350,-23.5943842,-46.669285,3953790,3
9434,4.0,4.0,1100,-23.5834913,-46.6889442,22280100,3
6236,2.0,2.0,55,-23.6257899,-46.6363707,485483,2
13196,2.0,1.0,165,-23.5847463,-46.6437367,1571300,3
4503,2.0,1.0,80,-23.5578574,-46.6498221,828644,3
7770,4.0,5.0,281,-23.5380981,-46.678187,3372000,3
15729,3.0,3.0,200,-23.6267474,-46.6472515,1406640,3
17253,1.0,1.0,30,-23.5642107,-46.6299344,261826,2
5865,4.0,2.0,104,-23.6117731,-46.6327801,961749,3
7071,2.0,1.0,47,-23.5583358,-46.6204773,353049,3
3127,4.0,6.0,520,-23.560006,-46.6929569,6384840,1
4212,1.0,1.0,53,-23.5529791,-46.6510896,1022370,3
1612,4.0,2.0,125,-23.5255795,-46.7325317,1249330,2
9436,2.0,1.0,76,-23.5822948,-46.6730665,1064200,2
2166,4.0,2.0,270,-23.611979,-46.6789101,2678970,2
10174,1.0,1.0,37,-23.5597186,-46.6487879,412188,3
3382,3.0,1.0,130,-23.5672782,-46.6877165,1621830,1
3531,3.0,1.0,107,-23.6023785,-46.6696228,976788,3
3472,1.0,1.0,36,-23.5962441,-46.6697625,611532,3
2950,2.0,1.0,63,-23.5825832,-46.7162234,364678,2
12416,4.0,2.0,117,-23.641774,-46.7201059,1266570,3
4507,3.0,2.0,160,-23.5510911,-46.6497571,1451330,3
16143,4.0,2.0,139,-23.6037614,-46.669268,1718730,3
9145,4.0,6.0,541,-23.5780949,-46.6719638,10618300,3
4296,4.0,2.0,170,-23.538028,-46.6562599,1657570,2
429,3.0,2.0,135,-23.5422293,-46.6856088,1559610,3
14175,4.0,3.0,162,-23.5892931,-46.6280705,2086480,3
8519,3.0,3.0,154,-23.4913232,-46.6301566,1064550,2
12044,3.0,3.0,282,-23.6084945,-46.7268872,1787170,3
5664,2.0,1.0,75,-23.5990854,-46.6062539,493425,3
7280,3.0,2.0,229,-23.5260428,-46.6826571,2472720,3
8725,4.0,3.0,390,-23.5822897,-46.6759427,4246590,3
12739,3.0,2.0,111,-23.602792,-46.6947674,1435780,3
14100,3.0,2.0,200,-23.5712612,-46.6510088,2018430,3
8927,3.0,1.0,180,-23.5807601,-46.6767749,2018980,1
14338,3.0,1.0,180,-23.5673366,-46.6474404,1347480,3
4351,3.0,1.0,113,-23.5403749,-46.6555639,1017820,3
14861,3.0,3.0,182,-23.5871995,-46.6052376,1605860,1
12301,2.0,2.0,140,-23.6011079,-46.7161175,1718800,3
16600,4.0,3.0,252,-23.5991164,-46.6619416,2440420,3
4441,4.0,2.0,530,-23.5473877,-46.6564476,3667260,3
3494,3.0,3.0,360,-23.5913345,-46.6676083,6134940,3
14895,3.0,1.0,87,-23.5608129,-46.6057828,644340,1
17034,4.0,3.0,412,-23.5609194,-46.6665796,5861620,2
13533,2.0,1.0,57,-23.5815054,-46.6474078,756371,3
17129,2.0,1.0,87,-23.5622852,-46.6655823,1276300,2
8217,1.0,1.0,51,-23.535477,-46.681453,486465,2
9105,3.0,1.0,105,-23.582456,-46.6737594,990926,3
15508,3.0,1.0,80,-23.5930351,-46.6737004,934541,3
9040,3.0,1.0,185,-23.5796168,-46.6743139,1874560,3
10414,4.0,3.0,230,-23.572087,-46.6610585,2768270,3
5783,3.0,2.0,97,-23.6084106,-46.6295926,919846,3
2688,3.0,2.0,114,-23.646142,-46.6670451,903016,2
12149,4.0,3.0,152,-23.6133103,-46.7374391,903942,3
4793,2.0,1.0,100,-23.5556199,-46.6562802,907082,3
5416,2.0,1.0,85,-23.5597972,-46.6721885,1060420,2
17356,1.0,1.0,36,-23.5581708,-46.6418533,372890,3
1861,4.0,2.0,140,-23.5249979,-46.7309089,1319610,3
3652,4.0,6.0,633,-23.5960061,-46.6651614,13959800,3
11046,4.0,4.0,290,-23.6366667,-46.73,1691050,3
5929,2.0,1.0,124,-23.6388019,-46.6386876,1224510,3
15231,1.0,1.0,39,-23.6009335,-46.6768514,668180,3
11801,3.0,2.0,67,-23.6185148,-46.7379024,406352,3
8929,2.0,2.0,120,-23.5823574,-46.6765956,1750260,3
5926,3.0,3.0,107,-23.606343,-46.6359178,1091050,2
11756,2.0,1.0,96,-23.6054217,-46.6917991,1056870,3
13268,4.0,4.0,291,-23.5738644,-46.6483241,3171970,3
5271,3.0,1.0,147,-23.5455194,-46.6554409,1261410,3
5912,3.0,1.0,70,-23.6227064,-46.6379229,551743,3
14464,2.0,1.0,82,-23.5811517,-46.6478914,737249,3
13924,3.0,1.0,127,-23.5738132,-46.6490453,1461980,3
15146,3.0,2.0,88,-23.5739513,-46.6053806,843123,1
8424,4.0,3.0,101,-23.4972726,-46.6365365,867550,2
2145,3.0,1.0,60,-23.6411498,-46.6641556,382779,2
14787,3.0,2.0,93,-23.5613211,-46.6031008,627045,2
2850,2.0,1.0,86,-23.6211718,-46.6736712,854635,2
15855,3.0,1.0,120,-23.6211157,-46.6457894,754420,3
15911,2.0,1.0,75,-23.614004,-46.6589064,893130,2
16990,1.0,1.0,45,-23.5591182,-46.6632761,682961,3
11916,2.0,1.0,53,-23.6111567,-46.7242833,435974,3
6005,3.0,2.0,105,-23.6287936,-46.6354554,1048950,3
9198,2.0,2.0,75,-23.5880953,-46.6796849,1499120,3
17572,3.0,1.0,303,-23.5707406,-46.6312928,2251570,3
12308,3.0,1.0,85,-23.6111553,-46.7070624,558241,3
7121,3.0,1.0,80,-23.5748032,-46.6140622,417836,3
1878,3.0,3.0,216,-23.5240418,-46.6962057,2178800,3
5385,1.0,1.0,50,-23.5550735,-46.6742716,653738,2
4772,3.0,4.0,260,-23.5493002,-46.6606939,3598120,3
622,3.0,1.0,94,-23.5338872,-46.6860614,584246,3
10986,2.0,2.0,59,-23.6056928,-46.6746577,870173,3
13902,3.0,1.0,137,-23.575521,-46.6448912,1424150,3
1587,4.0,6.0,375,-23.5531701,-46.6995309,5561680,2
4306,2.0,1.0,102,-23.5511283,-46.6500645,925223,3
12805,2.0,1.0,51,-23.610279,-46.704131,387125,3
15655,4.0,2.0,157,-23.6080155,-46.6626546,1792550,2
1030,1.0,1.0,45,-23.5445179,-46.6961035,537955,2
4329,2.0,1.0,100,-23.546125,-46.6554974,847332,1
4401,2.0,1.0,62,-23.5409305,-46.6503417,694796,3
4179,2.0,1.0,60,-23.5557975,-46.6542326,633722,3
16083,3.0,4.0,320,-23.5986867,-46.6639722,4041020,1
9112,3.0,1.0,107,-23.5850197,-46.6867806,1139640,3
14938,3.0,2.0,115,-23.560378,-46.5833582,778188,1
6967,2.0,1.0,63,-23.560198,-46.6218485,809024,3
15833,4.0,7.0,433,-23.6001758,-46.6622061,9746950,2
4850,2.0,1.0,75,-23.5438943,-46.6506574,840479,3
15058,4.0,4.0,343,-23.5503549,-46.5926433,2544370,1
4767,2.0,1.0,70,-23.5435776,-46.6523811,432200,3
16720,3.0,2.0,220,-23.6174154,-46.6506561,1314230,3
9336,4.0,6.0,650,-23.5864799,-46.6866317,13720800,3
2371,2.0,1.0,49,-23.6386968,-46.6713237,350793,3
10602,3.0,1.0,130,-23.5649327,-46.6613882,1796560,1
2736,2.0,1.0,70,-23.6386968,-46.6713237,501133,3
2999,3.0,2.0,108,-23.5632782,-46.6846819,1327670,3
11463,3.0,4.0,240,-23.612548,-46.7050219,1530160,3
6828,2.0,1.0,63,-23.602754,-46.6305879,812653,3
8458,4.0,3.0,248,-23.5097595,-46.6507406,1839060,3
8602,3.0,2.0,73,-23.5048134,-46.6770845,368768,3
14475,2.0,2.0,81,-23.578944,-46.6527337,765721,3
13878,3.0,1.0,106,-23.5750471,-46.6471425,1220240,3
7964,4.0,4.0,250,-23.496029,-46.6358711,2414660,2
11610,4.0,7.0,231,-23.6053946,-46.7040627,1696950,2
13596,4.0,4.0,213,-23.5886821,-46.6454059,2976680,3
1443,3.0,3.0,88,-23.553367,-46.6933761,833991,2
16526,2.0,2.0,104,-23.6025862,-46.6461133,1036140,2
8427,2.0,2.0,65,-23.5367253,-46.6674186,731367,3
12159,4.0,2.0,143,-23.6297079,-46.7316038,894938,3
5608,2.0,1.0,60,-23.5588224,-46.6731328,748535,2
665,4.0,2.0,180,-23.5510128,-46.6988662,2106010,3
12155,4.0,4.0,290,-23.6125866,-46.706841,1880500,3
4799,3.0,2.0,167,-23.5490704,-46.6595845,1871470,3
2473,3.0,2.0,129,-23.6237252,-46.6763204,1795170,2
17649,1.0,1.0,48,-23.5582948,-46.6444298,375425,3
13877,2.0,2.0,146,-23.5670245,-46.6478402,1160890,3
15157,4.0,3.0,145,-23.5612581,-46.6015395,1073900,2
1466,3.0,2.0,196,-23.5435956,-46.7043641,2200790,2
3987,4.0,8.0,630,-23.5960481,-46.6649923,18003700,3
13086,3.0,3.0,190,-23.6239587,-46.7296776,1474410,3
10327,3.0,1.0,150,-23.5710758,-46.6583101,1561580,3
182,4.0,3.0,187,-23.5271479,-46.7355417,1876840,3
8219,3.0,1.0,98,-23.5353388,-46.6681425,911528,2
16293,2.0,1.0,75,-23.6048838,-46.6674713,719341,3
3387,2.0,1.0,122,-23.5689246,-46.6879348,1228900,3
15347,3.0,2.0,85,-23.5972631,-46.6824248,876864,3
1152,2.0,2.0,80,-23.532292,-46.705484,614286,2
11831,4.0,4.0,393,-23.6220046,-46.7351747,1821720,3
9954,4.0,12.0,949,-23.5671248,-46.6558377,12637200,1
17412,3.0,1.0,140,-23.5707406,-46.6312928,1040330,1
8731,4.0,2.0,150,-23.5808002,-46.6769165,1689050,3
16209,1.0,1.0,29,-23.6056223,-46.6646902,457560,1
10886,3.0,2.0,143,-23.631865,-46.7045907,1461530,3
241,2.0,1.0,83,-23.5381057,-46.6974182,717359,3
13061,4.0,3.0,173,-23.5911488,-46.719962,1824680,3
10,2.0,1.0,70,-23.5526205,-46.6977851,944682,3
16964,2.0,1.0,55,-23.5596787,-46.6663101,618197,2
11027,2.0,1.0,58,-23.63904,-46.735637,371633,3
10149,3.0,2.0,138,-23.5585516,-46.6567204,2111660,3
1798,4.0,3.0,164,-23.5475262,-46.6943004,2173990,2
16754,4.0,5.0,316,-23.607725,-46.65607,7693660,2
9167,3.0,3.0,428,-23.5874206,-46.6818161,5993110,1
12689,4.0,4.0,218,-23.6091609,-46.7349482,2023800,3
16446,4.0,3.0,204,-23.6062213,-46.6539233,2084750,2
12151,2.0,2.0,104,-23.6171629,-46.7315267,525183,3
16411,2.0,1.0,80,-23.6085702,-46.6649905,952672,1
12981,4.0,3.0,160,-23.6095201,-46.6809882,1844740,3
15856,3.0,4.0,380,-23.6021527,-46.6591455,4994110,2
4520,4.0,10.0,800,-23.5433974,-46.6588652,15062100,3
10689,3.0,1.0,214,-23.5738371,-46.6574017,2650910,3
12748,3.0,2.0,90,-23.6135534,-46.7291109,411921,3
3083,4.0,1.0,150,-23.5687661,-46.6878087,1524990,2
14222,4.0,6.0,433,-23.5988804,-46.6335289,6206400,3
4822,4.0,2.0,440,-23.5482972,-46.658957,3837630,1
9045,4.0,4.0,261,-23.5817816,-46.6778861,4400550,2
17796,3.0,2.0,86,-23.5549606,-46.5692044,479754,3
2360,4.0,5.0,450,-23.6183154,-46.6797877,4037770,1
12003,3.0,3.0,179,-23.634641,-46.732182,1398120,3
2283,2.0,2.0,86,-23.6262129,-46.6744411,1237330,3
16760,4.0,4.0,404,-23.6059895,-46.6610776,6501330,3
13724,2.0,1.0,100,-23.5781567,-46.6470178,1605500,3
2735,3.0,3.0,147,-23.6157387,-46.6768194,1532590,3
3030,2.0,2.0,123,-23.5668085,-46.6908422,1663820,2
4588,2.0,1.0,143,-23.548802,-46.6576032,1342400,3
351,3.0,4.0,220,-23.554153,-46.7142958,2956040,3
10482,1.0,1.0,45,-23.5717443,-46.6596382,845272,3
8242,2.0,2.0,110,-23.5200238,-46.6758981,1288880,2
11866,5.0,6.0,852,-23.6366667,-46.73,5946160,3
2903,1.0,1.0,45,-23.626396,-46.6854707,496404,2
8713,4.0,4.0,540,-23.5818017,-46.6733419,6537300,1
5170,1.0,1.0,40,-23.554516,-46.653342,368650,3
8513,3.0,2.0,180,-23.5003882,-46.6408037,1242520,3
12400,4.0,3.0,181,-23.5974059,-46.7234728,1106620,1
11963,5.0,6.0,533,-23.5990914,-46.6988452,11489300,3
12500,3.0,2.0,95,-23.6205763,-46.6947651,1361560,3
9020,3.0,2.0,105,-23.5835863,-46.6736501,1490370,1
14869,2.0,1.0,71,-23.5764146,-46.6064224,744007,3
17687,3.0,1.0,85,-23.5414797,-46.5723916,584427,3
16776,3.0,3.0,240,-23.6053465,-46.6606521,2454160,3
5276,3.0,1.0,100,-23.549452,-46.6542286,828204,3
8507,4.0,3.0,200,-23.5333561,-46.6641897,1463260,3
6253,2.0,1.0,72,-23.6010425,-46.6117588,449023,3
11804,3.0,3.0,230,-23.6366667,-46.73,930335,3
8461,3.0,2.0,160,-23.5388281,-46.6728342,1087900,2
5601,1.0,1.0,42,-23.5541042,-46.6753615,347175,3
5804,3.0,1.0,69,-23.6203878,-46.6349405,620308,3
7878,3.0,1.0,120,-23.5280802,-46.6769761,628497,3
155,3.0,2.0,117,-23.5398523,-46.6819115,1255920,3
6524,3.0,2.0,114,-23.6035624,-46.6059985,942389,2
8994,4.0,4.0,307,-23.586877,-46.6848684,3937880,3
724,4.0,5.0,506,-23.5453503,-46.6859028,6497460,2
15268,3.0,2.0,175,-23.5887311,-46.6833226,3179700,3
8639,2.0,1.0,98,-23.5856278,-46.6809772,1204280,3
6215,3.0,3.0,170,-23.5928676,-46.6246589,1596650,3
9818,4.0,5.0,318,-23.5652892,-46.6630318,5307810,3
7225,2.0,2.0,52,-23.5802775,-46.6301373,530224,3
10363,2.0,1.0,89,-23.5700781,-46.6570185,984840,3
13283,4.0,3.0,248,-23.5936746,-46.6271125,2130760,3
10202,3.0,1.0,204,-23.5662315,-46.6534279,2472390,1
17127,3.0,2.0,190,-23.5581704,-46.6635731,2787320,3
9548,3.0,1.0,250,-23.5679806,-46.650767,2007560,2
531,3.0,2.0,95,-23.5240545,-46.7313193,686648,1
8336,2.0,2.0,64,-23.527763,-46.6632711,690274,2
2910,4.0,10.0,692,-23.6188836,-46.6791874,9287570,2
10209,3.0,2.0,61,-23.5712064,-46.6524111,833123,2
10983,2.0,2.0,87,-23.6107824,-46.6950502,1131630,3
17459,3.0,2.0,139,-23.5652344,-46.6450163,1166250,2
11952,3.0,1.0,78,-23.5914741,-46.7215035,529771,3
13885,2.0,1.0,56,-23.5793999,-46.6386125,644653,3
17416,4.0,1.0,162,-23.5713184,-46.6349529,1123800,3
8380,3.0,1.0,81,-23.4926676,-46.6941298,443406,3
6045,2.0,1.0,85,-23.5889978,-46.6073517,559215,3
1338,3.0,3.0,116,-23.5280549,-46.6961114,1220270,2
1848,3.0,4.0,185,-23.5388583,-46.7132246,2251010,2
8577,3.0,1.0,110,-23.5346414,-46.6590115,880654,3
6850,3.0,1.0,63,-23.6284703,-46.6017786,482389,2
11816,4.0,3.0,140,-23.5996256,-46.7291769,913748,3
1629,4.0,2.0,126,-23.52574,-46.701663,1195190,1
716,3.0,2.0,105,-23.5238611,-46.6991482,981367,2
14919,4.0,2.0,157,-23.5503549,-46.5926433,1164620,1
11620,4.0,3.0,354,-23.6158722,-46.6853623,4983190,3
3005,2.0,1.0,74,-23.5871051,-46.7169772,441831,3
12105,4.0,4.0,413,-23.5906035,-46.716179,5824920,3
6114,4.0,2.0,127,-23.6389946,-46.6318214,1099050,3
2772,2.0,1.0,51,-23.6466488,-46.6658188,434389,2
6069,4.0,2.0,140,-23.6287831,-46.6347614,1057290,3
1276,4.0,3.0,140,-23.569292,-46.7272865,804690,3
4657,3.0,1.0,130,-23.5472149,-46.659687,1345350,2
13702,3.0,1.0,105,-23.5946656,-46.6414898,921514,3
5525,2.0,1.0,66,-23.5581618,-46.6767254,653422,3
6310,2.0,1.0,78,-23.6167685,-46.6364552,619182,3
4018,3.0,1.0,105,-23.6010457,-46.6728256,965407,1
880,3.0,1.0,104,-23.532449,-46.703302,874958,3
16534,3.0,1.0,110,-23.602589,-46.6659609,1076470,2
12612,3.0,5.0,225,-23.6069664,-46.6849838,1805330,3
14892,3.0,2.0,103,-23.5812551,-46.6076148,765818,3
2261,2.0,2.0,100,-23.6262129,-46.6744411,1438760,2
9567,3.0,4.0,155,-23.5652892,-46.6630318,2587140,3
471,3.0,3.0,180,-23.5298032,-46.7268387,1822750,3
14726,3.0,2.0,110,-23.5792453,-46.604981,797947,1
13521,3.0,2.0,78,-23.599174,-46.633362,755147,1
1117,2.0,1.0,68,-23.5421322,-46.6949159,709274,3
11918,1.0,2.0,68,-23.601446,-46.717651,609607,3
8906,3.0,2.0,201,-23.5793862,-46.6923262,2813610,2
12587,4.0,3.0,186,-23.6330678,-46.7061112,2009090,3
10778,4.0,4.0,240,-23.5625129,-46.6478076,2128040,1
9649,2.0,1.0,138,-23.5647612,-46.6544989,1366620,2
1996,3.0,2.0,125,-23.6284797,-46.6724633,1249530,2
3072,1.0,1.0,49,-23.562199,-46.6884666,626159,2
17505,2.0,1.0,90,-23.574757,-46.6335084,613788,3
7975,4.0,6.0,615,-23.536224,-46.6586846,13717000,3
9113,3.0,1.0,145,-23.581349,-46.6762366,1485070,3
8701,2.0,1.0,81,-23.5805994,-46.675855,844381,3
15033,3.0,2.0,89,-23.5871995,-46.6052376,785283,3
7264,3.0,2.0,105,-23.5908554,-46.6224621,785179,3
13561,3.0,2.0,107,-23.5880998,-46.6480923,1134210,3
13854,3.0,3.0,245,-23.590041,-46.629506,1787990,3
3317,2.0,1.0,66,-23.5612847,-46.6822556,507860,2
16978,3.0,2.0,240,-23.5584322,-46.6642256,2841390,1
3583,3.0,3.0,209,-23.5966911,-46.6663994,3217720,3
5471,3.0,1.0,130,-23.5612434,-46.6729236,1298780,3
11107,4.0,6.0,472,-23.6366667,-46.73,4625370,3
1701,4.0,4.0,203,-23.5521706,-46.6919878,2163990,2
11542,4.0,4.0,380,-23.5917933,-46.7180254,5359490,3
13481,2.0,1.0,50,-23.5903419,-46.6412777,408855,3
1908,3.0,2.0,147,-23.6114687,-46.6769582,1545410,2
15624,3.0,1.0,98,-23.6040106,-46.6576662,1086710,3
1974,4.0,5.0,420,-23.6343635,-46.692433,3090200,2
286,2.0,3.0,170,-23.5376343,-46.6887211,1595680,2
13540,2.0,1.0,67,-23.5741616,-46.639419,742241,3
15973,3.0,3.0,241,-23.6059005,-46.6656885,2568840,3
10696,4.0,2.0,182,-23.5649101,-46.6584915,2245630,1
5014,3.0,2.0,210,-23.5439169,-46.6613335,2047170,3
6824,3.0,2.0,59,-23.6271408,-46.6343195,588972,3
5790,1.0,1.0,61,-23.6176841,-46.6338422,591020,3
10299,3.0,1.0,207,-23.565443,-46.6610624,2711470,3
13195,2.0,2.0,53,-23.5684427,-46.6459702,1023000,3
5650,4.0,4.0,115,-23.612362,-46.635134,1439780,3
10411,2.0,1.0,103,-23.5637847,-46.6610722,1220530,3
10573,3.0,1.0,114,-23.5703572,-46.6531223,1268150,2
16778,1.0,1.0,45,-23.6060202,-46.6681773,462712,3
12986,3.0,2.0,132,-23.6143711,-46.6893436,1479600,3
8613,3.0,3.0,262,-23.5372768,-46.6799311,2774900,2
3160,3.0,2.0,107,-23.5860971,-46.7176571,1325040,1
11129,4.0,4.0,290,-23.5911488,-46.719962,3058720,3
1409,3.0,3.0,233,-23.538433,-46.682842,2530230,3
1649,2.0,2.0,123,-23.5356205,-46.7077365,1512000,3
13780,3.0,2.0,101,-23.5703281,-46.6473377,1004650,2
10207,3.0,1.0,165,-23.5657504,-46.6607026,2024950,1
14694,1.0,1.0,47,-23.5578138,-46.680547,588891,2
9101,3.0,1.0,129,-23.5795983,-46.6736644,1252350,2
14101,1.0,1.0,38,-23.5756872,-46.647996,465877,3
6565,2.0,1.0,75,-23.6300605,-46.63968,601779,3
47,3.0,3.0,480,-23.5379775,-46.68115,3915840,2
4250,4.0,2.0,228,-23.5441681,-46.6578767,2059300,3
14897,3.0,2.0,112,-23.5617015,-46.60137,733108,2
15371,2.0,1.0,120,-23.593189,-46.6759145,1576120,2
2576,4.0,3.0,155,-23.620303,-46.6748686,1430140,3
4132,1.0,1.0,39,-23.5522296,-46.6504403,331412,1
2281,3.0,1.0,61,-23.6350191,-46.6653232,584894,2
3871,4.0,6.0,405,-23.5985535,-46.6647628,5373060,3
5728,1.0,1.0,95,-23.6216191,-46.6377947,568533,3
8585,4.0,6.0,500,-23.5402884,-46.6722868,6327530,2
15066,2.0,1.0,80,-23.578226,-46.6027732,526320,2
7004,3.0,1.0,64,-23.5722123,-46.61784,489505,3
8170,4.0,3.0,433,-23.5330429,-46.6656714,4678330,2
5298,4.0,1.0,250,-23.5377673,-46.6545505,2077370,3
16700,2.0,1.0,55,-23.6140745,-46.6613074,611878,2
4438,2.0,1.0,105,-23.5435952,-46.651624,901366,3
14118,2.0,1.0,91,-23.587426,-46.632634,832832,3
1342,2.0,3.0,141,-23.5530373,-46.6918635,1924600,3
17136,3.0,2.0,221,-23.5617883,-46.6674717,2780940,3
14289,2.0,1.0,70,-23.58169,-46.6427899,742008,3
14145,3.0,1.0,120,-23.5763812,-46.6490834,1200990,3
5354,2.0,1.0,84,-23.5588789,-46.6762051,774295,3
2677,2.0,1.0,50,-23.6396983,-46.6623262,434762,2
16501,3.0,2.0,167,-23.6026834,-46.6453284,1138530,2
11284,1.0,1.0,42,-23.6261708,-46.7356607,338708,2
14132,3.0,2.0,112,-23.5870563,-46.6357437,891334,1
4740,2.0,1.0,52,-23.55602,-46.654881,392015,3
6318,3.0,1.0,86,-23.642187,-46.6406289,548650,2
1118,3.0,2.0,154,-23.55068,-46.719099,1778800,3
10089,3.0,2.0,214,-23.5634509,-46.6630612,3139410,3
11162,3.0,2.0,104,-23.6133594,-46.6811316,1233740,3
14451,4.0,6.0,350,-23.5875766,-46.6467934,4884560,3
3610,4.0,5.0,310,-23.597422,-46.6713391,6900560,3
17756,3.0,2.0,74,-23.55302,-46.567842,490823,2
5216,3.0,1.0,200,-23.5475703,-46.659091,1378470,3
2438,3.0,2.0,90,-23.6461053,-46.6644332,980474,1
8610,3.0,2.0,105,-23.5320265,-46.6832386,1219780,2
4317,4.0,1.0,310,-23.5408524,-46.6609109,2533040,3
12059,4.0,4.0,291,-23.6347054,-46.7146293,2888350,2
923,3.0,2.0,172,-23.5278661,-46.685984,1589150,3
6574,2.0,1.0,80,-23.6149954,-46.5969541,391435,2
10378,3.0,2.0,180,-23.5668432,-46.6561844,2439740,3
1143,4.0,3.0,238,-23.5304347,-46.6907865,2606710,2
4394,2.0,1.0,90,-23.5444012,-46.6543537,959399,1
1657,3.0,2.0,190,-23.540013,-46.7194152,1913510,2
4154,3.0,1.0,160,-23.5454554,-46.6544003,1793020,3
1268,2.0,1.0,110,-23.5335954,-46.7182052,599463,2
3778,2.0,2.0,71,-23.590753,-46.6710133,1167600,3
6681,2.0,1.0,65,-23.6048931,-46.6379041,419960,3
11326,3.0,3.0,178,-23.6129193,-46.6828615,1941620,3
9201,1.0,1.0,60,-23.5811281,-46.6763195,986499,3
5696,2.0,1.0,62,-23.5945758,-46.6111696,649697,3
3066,3.0,3.0,275,-23.5544336,-46.6864731,3820250,3
8040,4.0,3.0,241,-23.5303757,-46.6824011,2938720,3
437,4.0,3.0,134,-23.5261812,-46.6884578,1672040,1
15631,2.0,1.0,61,-23.6033569,-46.6671145,850294,2
1452,2.0,2.0,65,-23.5754727,-46.7323131,512413,1
10584,3.0,2.0,144,-23.5631297,-46.6595924,1845970,3
10095,3.0,1.0,125,-23.5695188,-46.6521322,1277440,2
12408,4.0,4.0,310,-23.6313058,-46.7335465,2727160,3
15565,4.0,4.0,441,-23.5893134,-46.6849571,6921920,3
17762,2.0,1.0,60,-23.5413248,-46.5727693,412537,3
7690,4.0,5.0,293,-23.5360564,-46.6646961,5326410,3
14105,3.0,2.0,104,-23.5796037,-46.6334015,1168100,3
7696,2.0,2.0,127,-23.5378444,-46.6730385,1379050,2
11568,3.0,2.0,105,-23.634509,-46.729274,788374,3
1277,3.0,1.0,110,-23.5441172,-46.6909608,869659,2
7635,4.0,1.0,140,-23.5346241,-46.6679808,1091250,2
12688,4.0,4.0,256,-23.623664,-46.7356817,1834100,3
9134,4.0,2.0,240,-23.5800008,-46.6720992,2953660,3
9486,2.0,2.0,138,-23.5585516,-46.6567204,2111660,2
5861,1.0,1.0,40,-23.6104652,-46.6255345,196269,3
4238,3.0,2.0,113,-23.5482715,-46.6605882,1202760,2
9683,3.0,2.0,300,-23.5618644,-46.6522051,2643450,3
12285,4.0,3.0,482,-23.6063258,-46.7045532,2763760,3
7811,4.0,6.0,585,-23.5398018,-46.6728923,8968460,3
62,2.0,1.0,58,-23.5281581,-46.6861664,618986,3
7315,2.0,1.0,90,-23.5326114,-46.6648531,837118,3
3465,3.0,2.0,165,-23.5605358,-46.6966503,1789630,1
12634,3.0,2.0,116,-23.606708,-46.690385,1395120,3
8992,4.0,2.0,194,-23.5812472,-46.6722485,2279140,2
14050,3.0,2.0,136,-23.5775499,-46.6482935,1532180,3
6991,2.0,1.0,60,-23.589678,-46.625078,463083,3
12637,4.0,3.0,200,-23.6209214,-46.7308339,1154160,3
4393,3.0,1.0,112,-23.5449849,-46.6534554,814577,3
100,2.0,1.0,66,-23.5745002,-46.7377018,382043,2
9919,2.0,1.0,110,-23.5599831,-46.6562366,992008,3
4413,3.0,1.0,92,-23.5495135,-46.6538344,1030990,3
12758,3.0,3.0,125,-23.5996419,-46.7297867,836799,3
5629,3.0,2.0,100,-23.5991946,-46.6060742,913074,2
16566,2.0,1.0,65,-23.6026804,-46.6684052,674564,2
12960,3.0,4.0,287,-23.6132078,-46.7075087,2418310,3
16483,2.0,1.0,70,-23.6134659,-46.6613761,833588,2
5916,4.0,4.0,337,-23.5920622,-46.6077553,3267190,3
7694,1.0,1.0,30,-23.5354624,-46.66156,340420,2
15275,3.0,3.0,269,-23.5943294,-46.6883168,4498530,2
15864,2.0,1.0,97,-23.6040751,-46.6588264,1090240,2
16467,3.0,1.0,68,-23.6206353,-46.6405918,553391,3
9618,3.0,2.0,179,-23.5614478,-46.6527586,1854090,1
6040,2.0,1.0,65,-23.6121683,-46.6246147,503523,2
1816,4.0,3.0,206,-23.5271707,-46.696204,2357280,2
5496,2.0,1.0,80,-23.5540489,-46.6780673,998047,3
17233,2.0,1.0,74,-23.5623259,-46.645136,595114,2
15763,4.0,4.0,240,-23.608456,-46.670363,3312220,1
14433,3.0,2.0,155,-23.5720157,-46.6514608,1784310,1
5789,3.0,2.0,98,-23.6214288,-46.6380844,891906,2
8822,3.0,1.0,111,-23.5821822,-46.6725087,1250710,2
11405,4.0,4.0,305,-23.6366667,-46.73,2026570,3
4421,4.0,5.0,317,-23.5375283,-46.6561115,5426030,3
14252,4.0,5.0,270,-23.5957325,-46.6455162,3477880,3
15064,2.0,1.0,73,-23.5486537,-46.5953517,472208,2
4628,2.0,1.0,92,-23.5577157,-46.644537,952941,1
13719,3.0,1.0,165,-23.5855889,-46.6463121,1483490,3
4966,4.0,4.0,650,-23.5443314,-46.6608835,7576290,3
10293,4.0,1.0,220,-23.5730107,-46.6582377,2503280,2
17677,3.0,3.0,114,-23.5567361,-46.5699447,802745,3
2590,2.0,1.0,52,-23.6150791,-46.6802535,615350,3
4075,2.0,1.0,70,-23.5512094,-46.6536397,634957,2
4295,3.0,2.0,114,-23.5399538,-46.658336,1306890,1
